Transaction,Status,Txnauthid,TxnDateTime,Txntype,Txnstatus,Error_Type,Errorcode,Error_Msg,Responsecode,Response_Description
IMPSP2AAddBeneficiaryconfirmation,PASS,809309246300,2018-04-03 09:44:40.0,APK3,C,-,null,null,00,null
IMPSP2ABeneficiaryPaymentListenquiry,PASS,809309246301,2018-04-03 09:44:41.0,APK4,C,-,null,null,00,null
IMPSP2ABeneficiaryPaymentListenquiry,PASS,809309246302,2018-04-03 09:44:42.0,APK4,C,-,null,null,00,null
IMPSP2ABeneficiaryPaymentConfirmation,PASS,809309246303,2018-04-03 09:44:44.0,APK5,C,-,null,null,00,-
IMPSP2ABeneficiarySearchListenquiry,PASS,809309246304,2018-04-03 09:44:48.0,AP4W,C,-,null,null,00,null
IMPSP2ABeneficiarySearchListenquiry,PASS,809309246305,2018-04-03 09:44:50.0,AP4W,C,-,null,null,00,null
IMPSP2ADeleteBeneficiaryListenquiry,PASS,809309246306,2018-04-03 09:44:51.0,AP6L,C,-,null,null,00,null
IMPSP2ADeleteBeneficiaryConfirmation,PASS,809309246307,2018-04-03 09:44:52.0,AP6D,C,-,null,null,00,null
Generate MMID,PASS,809309246308,2018-04-03 09:44:53.0,APIM,C,-,null,null,00,null
IMPSP2AInstantPayment,FAIL,809309246309,2018-04-03 09:44:54.0,APK1,F,C,null,null,09,NBIN not configured for the entered IFS Code
Generate MMID,PASS,809309246310,2018-04-03 09:44:56.0,APIM,C,-,null,null,00,null
IMPSP2AInstantPayment,FAIL,809309246311,2018-04-03 09:44:57.0,APK1,F,B,null,null,09,Maximum Amount permitted for this transaction is Rs. 5,000.00. Please enter a lesser amount
Generate MMID,PASS,809309246312,2018-04-03 09:44:58.0,APIM,C,-,null,null,00,null
IMPSP2AInstantPayment,FAIL,809309246313,2018-04-03 09:45:00.0,APK1,F,B,null,null,09,Minimum Amount permitted for this transaction is Rs. 5.00. Please enter a higher amount
IMPSP2AAddBeneficiary,FAIL,809309246314,2018-04-03 09:45:01.0,APK2,F,C,null,null,09,Invalid IFS code
IMPSP2ABeneficiaryPaymentConfirmation,FAIL,809309246315,2018-04-03 09:45:02.0,APK5,F,B,null,null,09,Maximum Amount permitted for this transaction is Rs. 5,000.00. Please enter a lesser amount
IMPSP2ABeneficiaryPaymentConfirmation,FAIL,809309246316,2018-04-03 09:45:03.0,APK5,F,B,null,null,09,Minimum Amount permitted for this transaction is Rs. 5.00. Please enter a higher amount
IMPSP2UInstantPayment,PASS,809309246317,2018-04-03 09:45:04.0,AP1U,C,-,null,null,00,-
impsP2UAddBenPreConf,PASS,809309246318,2018-04-03 09:45:08.0,AP2U,C,-,null,null,00,null
IMPSP2UAddBeneficiaryconfirmation,PASS,809309246319,2018-04-03 09:45:09.0,AP3U,C,-,null,null,00,null
IMPSP2UBeneficiaryPaymentListenquiryWKw,PASS,809309246320,2018-04-03 09:45:10.0,AP4U,C,-,null,null,00,null
IMPSP2UBeneficiaryPaymentListenquiryWoKw,PASS,809309246321,2018-04-03 09:45:12.0,AP4U,C,-,null,null,00,null
IMPSP2UAddBeneficiaryconfirmation,PASS,809309246322,2018-04-03 09:45:13.0,AP5U,C,-,null,null,00,-
IMPSP2UBeneficiarySearchListenquiry,PASS,809309246323,2018-04-03 09:45:16.0,AP6U,C,-,null,null,00,null
IMPSP2UBeneficiarySearchListenquiryWoKw,PASS,809309246324,2018-04-03 09:45:18.0,AP6U,C,-,null,null,00,null
IMPSP2UDeleteBeneficiaryListenquiry,PASS,809309246325,2018-04-03 09:45:21.0,AP7U,C,-,null,null,00,null
IMPSP2UDeleteBeneficiaryListenquiry,PASS,809309246326,2018-04-03 09:45:22.0,AP7U,C,-,null,null,00,null
IMPSP2UDeleteBeneficiaryConfirmation,PASS,809309246327,2018-04-03 09:45:23.0,AP8U,C,-,null,null,00,null
IMPSP2UInstantPayment,PASS,809309246328,2018-04-03 09:45:24.0,AP1U,C,-,null,null,00,-
IMPSP2UInstantPayment,FAIL,809309246329,2018-04-03 09:45:28.0,AP1U,F,B,null,null,09,Maximum Amount permitted for this transaction is Rs. 5,000.00. Please enter a lesser amount
IMPSP2UInstantPayment,FAIL,809309246330,2018-04-03 09:45:29.0,AP1U,F,B,null,null,09,Minimum Amount permitted for this transaction is Rs. 5.00. Please enter a higher amount
IMPSP2UAddBeneficiaryconfirmation,FAIL,809309246331,2018-04-03 09:45:30.0,AP5U,F,B,null,null,09,Maximum Amount permitted for this transaction is Rs. 5,000.00. Please enter a lesser amount
IMPSP2UAddBeneficiaryconfirmation,FAIL,809309246332,2018-04-03 09:45:31.0,AP5U,F,B,null,null,09,Minimum Amount permitted for this transaction is Rs. 5.00. Please enter a higher amount
